DepMap_ID,BRD-K09877029-001-01-2::2.5::HTS,BRD-K21025364-001-04-9::2.5::HTS,BRD-K21025364-001-05-6::2.44::HTS,BRD-K43578482-001-01-4::2.5::HTS,BRD-K79239947-001-06-8::2.5::HTS,BRD-K99545815-001-06-3::2.5::HTS
ACH-000961,-0.358491405026,-1.48872239464,-0.665646147636,-0.516807838045,-1.1206363936,-2.89531243443
ACH-000962,-0.0944659590206,-2.88289209856,,0.476892825058,-0.0935853510267,-2.79703748198
ACH-000963,-0.759321221915,-1.73172279826,-0.930199084038,-0.246169402465,-0.986510785072,-0.686200712584
ACH-000965,-0.223604058601,-2.06524568253,-1.0225570937,-0.901008917752,-1.07982157303,-2.94020888978
ACH-000966,0.285790916672,-2.24089223798,-2.79884032613,-1.40983796189,-0.205682611174,-1.42599870031
ACH-000967,-0.124284339269,0.0187799399248,0.638054638747,-0.985239055677,0.382978541788,-0.494115957903
ACH-000968,0.233731701613,-1.21678235675,-1.29366603895,-0.19492269587,0.0949943841111,-1.68263936195
ACH-000970,0.777111545431,1.30108016929,-0.460200554021,0.913977754349,0.124719908606,1.04781009789
ACH-000971,-1.11927792089,-1.5824398316,-1.13306935343,-0.636170831042,0.156354745043,-2.30682954448
ACH-000972,0.364669630768,0.417886251759,0.579248755649,0.292485679707,0.774311560999,-1.44520386181
ACH-000973,-0.765888001665,-2.29495744727,-3.14217652601,-1.46266239149,-0.287920934361,-2.55948306298
ACH-000974,0.561913908171,-1.02812740572,-2.58101727988,0.307911563047,0.589654433688,-0.477343190509
ACH-000976,0.0878505686713,-3.65475202992,-2.60815845533,-0.0726072454223,0.693350963418,-0.135911892649
ACH-000977,-0.0733487088775,-2.11745178551,-0.524265038397,-0.219024083725,-0.500540410211,-0.850766844749
ACH-000978,-0.858561922232,0.794517880543,0.914399583,-0.468376093708,0.0516029600052,0.111887735285
ACH-000979,-0.787893361459,-0.898570629927,,0.172807109954,0.3505931061,0.104094317811
ACH-000982,-2.4397800917,-3.40796464148,-3.22616892398,-2.20790756898,-1.99925409539,-2.85712858722
ACH-000984,-0.146396504179,-0.374844428968,-0.577090438469,-0.89657521214,-1.38200566756,-1.67736110163
ACH-000985,-1.2057918882,-2.09250548166,,0.519430319459,0.761795477942,-1.42969262962
ACH-000986,-2.93665974527,-3.88996458811,-3.94638170636,-0.792789896232,0.1460347762,-0.175660511006
ACH-000987,0.652315010664,-0.930970314453,0.159503054305,0.554000803723,0.986259005406,-0.21957541032
ACH-000988,0.119781558279,-1.77750637309,-0.199547733148,0.0404380474097,-0.105049694005,-1.91832302089
ACH-000990,-0.868778643247,-2.49300598916,-1.45156981286,0.187297474669,-1.10244305799,-0.775598318157
ACH-000991,-0.510101227793,-1.41513603275,-0.996527862039,-0.357616285917,0.366906501805,-0.335116868677
ACH-000992_FAILED_STR,-0.597997403029,-1.14880916108,-0.539272505426,-2.49202066507,-1.69643159137,-1.54471759409
ACH-000994,-0.093744662127,,,0.543714097378,0.988770559648,-0.914103034557
ACH-000996,-0.259531353099,-0.634917695605,-1.8241374536,0.608629268887,1.08049797545,-0.656309968974
ACH-000997,-0.218478976503,-2.11902654162,-2.49456469077,-0.237819561202,0.716178600858,-1.55237673187
ACH-000998,0.195673514992,0.0835515982264,-0.243965331203,0.254620018381,1.49955408872,-2.56435553171
ACH-001007,-0.577458170505,-1.10814268616,,0.42043726518,0.0899731283199,-1.10014774537
ACH-001008,-1.84133840499,-2.07758424125,-2.84612257078,-0.199494555791,0.146244761283,-2.37633553108
ACH-001009,-1.30842603957,-1.41220869927,-3.50509390407,-0.166917763719,0.233486735781,-0.847375361068
ACH-001010,-0.658689020085,-2.20251206368,-3.54875454188,-0.581371169447,0.059392001384,-1.60334103878
ACH-001016,-0.183309512607,,-3.01979937802,-0.0956379942313,0.433920957185,-0.39765713014
ACH-001022,-0.870491162184,-2.73772420879,-1.28868124702,-0.629584778176,0.532436080634,-1.77165093569
ACH-001024,-0.847948271117,-1.59818031063,-1.95404261992,-0.58882559113,0.038265501098,-2.04806378847
ACH-001029,-0.0491714207034,-1.94788797308,-0.964002147509,0.19178888189,-1.61367976045,-1.23985182213
ACH-001075,-0.510950603009,-2.57050947491,-0.250372173186,0.416111436234,-0.120545556093,-0.668601927699
ACH-001078_FAILED_STR,-1.65684980869,-2.37731971525,-2.71922625914,0.540470893561,-0.175728336353,-0.718371359781
ACH-001099,-0.715953364099,-1.33392299318,-0.99611000022,,-1.28690665369,-1.36714215381
ACH-001113,-0.392687029418,-0.921594796686,0.0209651694069,0.254283236025,0.167070001917,0.39731019285
ACH-001128,-1.23921339398,-2.37530651974,-3.59284917421,0.52960685988,-0.888725866613,-1.73454121006
ACH-001145,-0.423989292727,-3.34327275509,-2.0916548345,-0.0876763003126,-0.193936168515,-2.37435327451
ACH-001163,-1.70929335919,-2.09543335149,-3.57507357571,-0.41181663762,0.937354598255,-1.00117307228
ACH-001164,0.742609306234,-0.171435553012,0.276130762268,,-0.775713047626,0.112578383551
ACH-001190,0.128676059152,-2.46092050949,-1.93253583017,0.86023397519,1.19183907129,-0.0988497438111
ACH-001192,-0.382755939862,-1.56392144376,-1.50961871231,-0.00209315657905,0.407237033666,-0.622538764874
ACH-001193,-1.75650382702,-2.14517841513,-2.97921897163,-0.551021363298,0.408705817411,-4.23919705354
ACH-001200,0.569480363727,-0.628090909043,-0.286447759285,0.995022881526,-0.214478771941,-0.870970712214
ACH-001205,-1.7683137999,-2.48931779987,-2.61686916262,-0.287759791795,0.0877219457312,-1.78577470302
ACH-001210,0.168490396759,-1.85017316512,-0.638935721405,-0.554775887344,-0.443392819531,-1.47488747873
ACH-001211,0.22870699127,-1.66404988094,-0.839312750424,0.467072311137,1.23071980904,1.64064756847
ACH-001212,-0.751486169805,-1.47682128332,-0.479731349173,0.193743159726,0.420165191475,-1.30271079456
ACH-001239,0.148940422983,-0.555753883359,0.117852027945,0.202652368967,0.429338495939,0.58205763892
ACH-001306,0.129030931714,-3.97483331565,-3.78439031837,-0.522573846518,-0.0807954241764,-1.30196728586
ACH-001307,-0.214024852827,0.2214066543,-0.272824568453,1.34364671759,1.12200328691,0.613389860469
ACH-001318,-0.796352059625,-1.6252949478,-2.38232119166,0.363867935309,0.528649274461,-0.31568271824
ACH-001321,0.47761875193,-1.75695387502,-0.96153956013,0.321311057422,-0.167662932332,0.143817420438
